order_id,delivered,delivered_by,release_time,deadline,completion_time,is_late,x,y
63,1,7,38,77,46,0,0.039115535760789744,4.085520675577309
64,1,2,14,67,24,0,4.694650019635519,0.6714555719668386
65,1,3,26,49,35,0,0.7772395488749523,1.4087813572894714
66,1,2,64,84,84,0,3.4374856440066526,4.264564076959487
67,1,3,35,52,45,0,0.4614923385636671,2.117878862818632
68,1,2,33,51,40,0,3.8555961150981357,3.1855668865068982
69,1,0,1,10,5,0,2.7584021056319563,2.138434594903397
70,1,6,74,99,91,0,2.7279514460276117,4.172975099430084
71,1,8,115,149,133,0,0.6372275964106938,1.5412917496506684
72,1,1,31,58,41,0,4.494623182632373,1.0503826916987702
73,1,2,52,90,56,0,3.900581209357213,4.420673507255045
74,1,2,20,60,28,0,4.628819112847783,1.1836866611467933
75,1,0,94,144,104,0,4.407081023316622,0.12393180949094362
76,1,4,103,118,109,0,4.0111756946856945,4.3203201418763975
77,1,0,111,132,115,0,3.936872545677356,0.5404781320147856
78,1,7,58,74,64,0,1.112168587728322,4.0829330279846445
79,1,4,51,63,56,0,1.1146177360290448,3.300165913743145
80,1,2,82,114,97,0,4.834445520241806,1.395624963609357
81,1,1,120,138,131,0,4.905748435991301,2.6810786623936096
82,1,4,33,54,45,0,0.8928390808623182,4.812671578807778
83,1,4,55,82,61,0,1.7284355583990014,3.9321408910184097
84,1,4,24,45,41,0,0.5782289201466523,4.497523664555998
85,1,4,68,103,82,0,0.00845639109314733,4.627875827495414
86,1,1,55,72,60,0,3.6851884674515016,0.9851756455086719
87,1,3,15,36,19,0,3.1157770497320456,3.3169373813277216
88,1,9,41,61,46,0,2.535612520176346,3.3344645205286483
89,1,0,85,122,93,0,2.7720623883339686,0.9592004649507374
90,1,0,70,109,79,0,3.0775745797569027,1.5047493728278267
91,1,1,74,96,85,0,1.4345685843446359,2.1494407499491732
92,1,6,27,54,31,0,2.324940951235071,2.210798996524037
93,0,,21,47,,0,4.505904129141271,3.9801238006339013
94,1,8,42,53,47,0,2.5772600495760822,3.1647042788289785
95,1,5,25,36,33,0,3.363978352785835,1.1232033299864415
96,1,6,108,133,126,0,1.2242127203917508,2.3756817210940255
97,1,7,24,46,29,0,2.0722050549885966,3.1488269036885685
98,1,8,83,113,95,0,2.4718858450521846,1.2199221978921941
99,1,2,99,123,113,0,4.302202827112607,4.42732602754933
100,1,2,59,74,65,0,4.0205492808657155,3.4795588820411916
101,1,1,17,69,32,0,4.587350072277201,0.606792995946922
102,1,2,96,150,105,0,4.93946226533224,2.9772615923470984
103,1,2,54,106,59,0,4.075032536658419,4.460101481705091
104,1,0,110,133,123,0,2.229568060383502,0.7957895377149965
105,1,2,35,64,53,0,3.7588839325025574,4.199314439209604
106,1,8,56,70,72,1,2.422985085351334,1.1962293190731643
107,1,9,114,135,126,0,1.1724678900731766,1.6792376831065696
108,1,3,19,40,31,0,0.754153290065433,1.915176462156691
109,1,1,59,79,68,0,2.0743394794910905,1.6544069551904177
110,1,6,98,128,106,0,4.164455846702438,1.9473840633347062
111,1,7,73,97,82,0,0.09765978368863559,4.403283363789118
112,1,0,49,97,54,0,4.713708287170484,1.4930632618619173
113,1,8,102,122,118,0,2.6911028380511577,3.673170303781789
114,1,6,62,76,76,0,2.4411473877512524,1.3646765588162828
115,1,1,92,110,107,0,3.3443681031145855,3.990711622100944
116,1,2,68,90,77,0,4.59770810334488,4.903609887594616
117,1,3,10,29,16,0,2.9594638781395544,3.3149987841808066
118,1,5,33,58,39,0,4.33425677797565,0.9086451325671607
119,1,9,112,140,117,0,2.2734966250824105,1.6875027403693532
